197  168   SDP   Super Resolution Differential Phase Data Array Pro  UNU      UNU      24       UNU      UNU      UNU      
198  168   SDP   Super Resolution Differential Phase Data Array Pro  UNU      UNU      31       UNU      UNU      UNU      
199  168   SDP   Super Resolution Differential Phase Data Array Pro  UNU      UNU      40       UNU      UNU      UNU      
200  169   OHA   Dual Pol One Hour Accumulation 16 Data Levels       UNU      UNU      UNU      UNU      UNU      UNU      
201  170   DAA   Dual Pol Digital Accumulation Array 256 Data Level  UNU      UNU      UNU      UNU      UNU      UNU      
202  172   DSA   Dual Pol Digital Storm Total Accumulation 256 Data  UNU      UNU      UNU      UNU      UNU      UNU      
203  173   DUA   Dual Pol Digital User Selectable Accumulation Prod  0        0        UNU      UNU      UNU      UNU      
204  174   DOD   Dual Pol Digital One-Hour Difference Accum 256 Dat  UNU      UNU      UNU      UNU      UNU      UNU      
205  175   DSD   Dual Pol Digital Storm Total Difference Accum 256   UNU      UNU      UNU      UNU      UNU      UNU      
206  176   DPR   Digital Precipitation Rate Data: 65536 level/ 0.13  UNU      UNU      UNU      UNU      UNU      UNU      
207  177   HHC   Hybrid Hydrometeor Classification Data Array Produ  UNU      UNU      UNU      UNU      UNU      UNU      
208  178   IHL   Icing Hazard Level                                  UNU      UNU      UNU      UNU      UNU      UNU      
209  179   HHL   Hail Hazard Layer                                   UNU      UNU      UNU      UNU      UNU      UNU      
210  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      5        UNU      UNU      UNU      
211  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      9        UNU      UNU      UNU      
212  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      13       UNU      UNU      UNU      
213  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      18       UNU      UNU      UNU      
214  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      24       UNU      UNU      UNU      
215  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      31       UNU      UNU      UNU      
216  193   SRQ   SR Base Refl Data Array Edited with DQA: 256 level  UNU      UNU      40       UNU      UNU      UNU      
217  196   MBA   MicroBurst Detection                                0        UNU      UNU      UNU      UNU      UNU      
218  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      5        UNU      UNU      UNU      
219  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      9        UNU      UNU      UNU      
220  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      13       UNU      UNU      UNU      
221  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      18       UNU      UNU      UNU      
222  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      24       UNU      UNU      UNU      
223  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      31       UNU      UNU      UNU      
224  1965  AHC   Aviation Hydrometeor Classification Data Array Pro  UNU      UNU      40       UNU      UNU      UNU      
